index,time2,
170,1459837438,1459837438
170,1459837635,1459837635
170,1459837817,1459837817
170,1459837979,1459837979
170,1459838089,1459838089
170,1459840622,1459840622
170,1459870374,1459870374
170,1459871320,1459871320
170,1459871480,1459871480
170,1459871520,1459871520
170,1459880039,1459880039
170,1459880225,1459880225
170,1459880690,1459880690
170,1459881752,1459881752
170,1459883534,1459883534
170,1459883590,1459883590
170,1459883805,1459883805
170,1459883943,1459883943
170,1459887550,1459887550
170,1459887674,1459887674
170,1459888546,1459888546
170,1459888770,1459888770
170,1459889940,1459889940
170,1459889955,1459889955
170,1459890837,1459890837
170,1459892829,1459892829
170,1459892942,1459892942
170,1459894000,1459894000
170,1459894159,1459894159
170,1459894315,1459894315
170,1459894473,1459894473
170,1459894634,1459894634
170,1459894829,1459894829
170,1459894903,1459894903
170,1459896021,1459896021
170,1459896194,1459896194
170,1459896312,1459896312
171,1459812193,1459812193
171,1459812321,1459812321
171,1459812501,1459812501
171,1459812636,1459812636
171,1459813456,1459813456
171,1459814874,1459814874
171,1459814939,1459814939
171,1459814940,1459814940
171,1459815391,1459815391
171,1459815664,1459815664
171,1459815819,1459815819
171,1459815949,1459815949
171,1459815950,1459815950
171,1459816192,1459816192
171,1459816232,1459816232
171,1459816821,1459816821
171,1459817001,1459817001
171,1459817136,1459817136
171,1459817181,1459817181
171,1459818782,1459818782
171,1459818878,1459818878
171,1459818929,1459818929
171,1459820106,1459820106
171,1459820241,1459820241
171,1459820421,1459820421
171,1459820601,1459820601
171,1459820736,1459820736
171,1459820871,1459820871
171,1459821051,1459821051
171,1459821186,1459821186
171,1459821366,1459821366
171,1459821501,1459821501
171,1459821681,1459821681
171,1459821906,1459821906
171,1459822581,1459822581
171,1459822626,1459822626
171,1459823076,1459823076
171,1459823256,1459823256
171,1459823976,1459823976
171,1459824021,1459824021
171,1459824471,1459824471
171,1459824606,1459824606
171,1459824786,1459824786
171,1459824966,1459824966
171,1459825101,1459825101
171,1459825281,1459825281
171,1459825461,1459825461
171,1459825641,1459825641
171,1459825776,1459825776
171,1459825956,1459825956
171,1459826136,1459826136
171,1459827396,1459827396
171,1459827531,1459827531
171,1459827756,1459827756
171,1459827891,1459827891
171,1459827981,1459827981
171,1459829421,1459829421
171,1459829787,1459829787
171,1459829916,1459829916
171,1459829961,1459829961
171,1459843879,1459843879
171,1459844059,1459844059
171,1459844161,1459844161
171,1459844310,1459844310
171,1459844473,1459844473
171,1459844477,1459844477
171,1459854081,1459854081
171,1459854126,1459854126
171,1459854396,1459854396
171,1459854441,1459854441
171,1459859886,1459859886
171,1459862541,1459862541
171,1459893996,1459893996
171,1459894041,1459894041
171,1459895526,1459895526
171,1459895571,1459895571
171,1459895844,1459895844
171,1459896021,1459896021
171,1459896111,1459896111
171,1459896516,1459896516
171,1459896651,1459896651
171,1459896831,1459896831
171,1459897011,1459897011
171,1459897146,1459897146
172,1459815442,1459815442
172,1459815643,1459815643
172,1459815672,1459815672
172,1459817997,1459817997
172,1459818161,1459818161
172,1459819080,1459819080
172,1459819209,1459819209
172,1459825881,1459825881
172,1459829219,1459829219
172,1459829429,1459829429
172,1459829597,1459829597
172,1459829765,1459829765
172,1459829933,1459829933
172,1459830059,1459830059
172,1459830185,1459830185
172,1459835616,1459835616
172,1459835821,1459835821
172,1459835985,1459835985
172,1459836108,1459836108
172,1459836149,1459836149
172,1459870133,1459870133
172,1459870302,1459870302
172,1459870469,1459870469
172,1459870637,1459870637
172,1459870805,1459870805
172,1459870973,1459870973
172,1459871141,1459871141
172,1459871309,1459871309
172,1459871477,1459871477
172,1459871494,1459871494
172,1459874458,1459874458
172,1459874538,1459874538
172,1459875228,1459875228
172,1459880253,1459880253
172,1459880385,1459880385
172,1459880984,1459880984
172,1459883996,1459883996
172,1459884203,1459884203
172,1459884375,1459884375
172,1459884461,1459884461
172,1459886753,1459886753
172,1459886899,1459886899
172,1459887090,1459887090
172,1459887193,1459887193
172,1459887398,1459887398
172,1459887510,1459887510
172,1459896138,1459896138
172,1459896338,1459896338
172,1459896532,1459896532
174,1459820430,1459820430
174,1459820431,1459820431
174,1459820595,1459820595
174,1459820718,1459820718
174,1459820882,1459820882
174,1459821046,1459821046
174,1459821172,1459821172
174,1459821365,1459821365
174,1459821406,1459821406
174,1459824649,1459824649
174,1459824775,1459824775
174,1459824943,1459824943
174,1459826917,1459826917
174,1459826957,1459826957
174,1459828970,1459828970
174,1459829051,1459829051
174,1459829177,1459829177
174,1459829985,1459829985
174,1459830088,1459830088
174,1459830131,1459830131
174,1459833753,1459833753
174,1459833797,1459833797
174,1459833879,1459833879
174,1459834612,1459834612
174,1459868298,1459868298
174,1459868340,1459868340
174,1459868516,1459868516
174,1459868692,1459868692
174,1459868868,1459868868
174,1459869088,1459869088
174,1459869220,1459869220
174,1459869391,1459869391
174,1459871213,1459871213
174,1459871286,1459871286
174,1459871412,1459871412
174,1459872085,1459872085
174,1459872107,1459872107
174,1459872299,1459872299
174,1459872425,1459872425
174,1459872581,1459872581
174,1459872632,1459872632
174,1459872676,1459872676
174,1459873643,1459873643
174,1459873757,1459873757
174,1459874861,1459874861
174,1459874955,1459874955
174,1459875378,1459875378
174,1459875473,1459875473
174,1459875633,1459875633
174,1459876433,1459876433
174,1459876443,1459876443
174,1459876471,1459876471
174,1459876503,1459876503
174,1459876817,1459876817
174,1459876922,1459876922
174,1459876966,1459876966
174,1459877010,1459877010
174,1459881000,1459881000
174,1459881149,1459881149
174,1459881192,1459881192
174,1459882203,1459882203
174,1459882292,1459882292
174,1459882738,1459882738
174,1459882865,1459882865
174,1459883807,1459883807
174,1459883817,1459883817
174,1459888951,1459888951
174,1459888966,1459888966
174,1459889755,1459889755
174,1459889763,1459889763
174,1459890041,1459890041
174,1459890084,1459890084
174,1459894735,1459894735
174,1459894745,1459894745
174,1459894973,1459894973
174,1459895099,1459895099
174,1459895168,1459895168
174,1459895340,1459895340
174,1459895512,1459895512
174,1459895684,1459895684
174,1459895856,1459895856
174,1459895985,1459895985
174,1459896071,1459896071
174,1459896368,1459896368
174,1459896503,1459896503
174,1459896587,1459896587
174,1459896926,1459896926
174,1459896987,1459896987
174,1459897162,1459897162
175,1459811885,1459811885
175,1459811967,1459811967
175,1459814014,1459814014
175,1459814409,1459814409
175,1459818185,1459818185
175,1459818220,1459818220
175,1459818416,1459818416
175,1459823447,1459823447
175,1459823466,1459823466
175,1459825497,1459825497
175,1459827844,1459827844
175,1459828334,1459828334
175,1459828693,1459828693
175,1459829925,1459829925
175,1459830089,1459830089
175,1459830421,1459830421
175,1459830458,1459830458
175,1459831114,1459831114
175,1459831442,1459831442
175,1459831606,1459831606
175,1459831811,1459831811
175,1459831986,1459831986
175,1459832139,1459832139
175,1459832262,1459832262
175,1459832481,1459832481
175,1459832523,1459832523
175,1459833372,1459833372
175,1459833935,1459833935
175,1459834558,1459834558
175,1459835424,1459835424
175,1459837076,1459837076
175,1459837618,1459837618
175,1459839950,1459839950
175,1459840032,1459840032
175,1459840502,1459840502
175,1459840619,1459840619
175,1459860263,1459860263
175,1459870765,1459870765
175,1459873166,1459873166
175,1459873295,1459873295
175,1459873467,1459873467
175,1459873616,1459873616
175,1459873639,1459873639
175,1459874784,1459874784
175,1459876209,1459876209
175,1459877403,1459877403
175,1459877485,1459877485
175,1459878376,1459878376
175,1459878428,1459878428
175,1459879579,1459879579
175,1459879651,1459879651
175,1459880221,1459880221
175,1459880736,1459880736
175,1459882482,1459882482
175,1459886751,1459886751
175,1459886887,1459886887
175,1459887240,1459887240
175,1459887284,1459887284
175,1459887511,1459887511
175,1459889587,1459889587
175,1459889719,1459889719
175,1459889941,1459889941
175,1459890071,1459890071
175,1459890159,1459890159
175,1459890793,1459890793
175,1459890921,1459890921
175,1459891096,1459891096
175,1459891632,1459891632
175,1459892506,1459892506
175,1459892648,1459892648
175,1459892730,1459892730
175,1459892984,1459892984
175,1459893107,1459893107
175,1459894735,1459894735
175,1459895183,1459895183
175,1459895831,1459895831
175,1459896291,1459896291
175,1459897028,1459897028
177,1459818981,1459818981
177,1459833631,1459833631
177,1459833685,1459833685
177,1459847619,1459847619
177,1459874053,1459874053
177,1459874479,1459874479
177,1459885544,1459885544
177,1459889561,1459889561
177,1459889604,1459889604
178,1459815427,1459815427
178,1459831466,1459831466
178,1459831638,1459831638
178,1459831724,1459831724
178,1459833631,1459833631
178,1459833788,1459833788
178,1459833960,1459833960
178,1459834003,1459834003
178,1459873956,1459873956
179,1459810837,1459810837
179,1459810921,1459810921
179,1459811169,1459811169
179,1459811702,1459811702
179,1459812030,1459812030
179,1459812194,1459812194
179,1459812317,1459812317
179,1459812481,1459812481
179,1459812686,1459812686
179,1459812768,1459812768
179,1459815103,1459815103
179,1459815247,1459815247
179,1459815415,1459815415
179,1459815583,1459815583
179,1459815805,1459815805
179,1459815986,1459815986
179,1459816129,1459816129
179,1459816297,1459816297
179,1459816465,1459816465
179,1459816633,1459816633
179,1459816801,1459816801
179,1459816969,1459816969
179,1459817137,1459817137
179,1459817305,1459817305
179,1459817495,1459817495
179,1459817683,1459817683
179,1459817851,1459817851
179,1459818019,1459818019
179,1459818187,1459818187
179,1459818397,1459818397
179,1459818565,1459818565
179,1459818733,1459818733
179,1459818901,1459818901
179,1459819069,1459819069
179,1459819246,1459819246
179,1459819287,1459819287
179,1459819902,1459819902
179,1459820107,1459820107
179,1459820271,1459820271
179,1459820435,1459820435
179,1459820558,1459820558
179,1459820886,1459820886
179,1459822164,1459822164
179,1459823100,1459823100
179,1459823223,1459823223
179,1459823305,1459823305
179,1459823983,1459823983
179,1459824151,1459824151
179,1459824277,1459824277
179,1459824445,1459824445
179,1459824613,1459824613
179,1459824781,1459824781
179,1459824949,1459824949
179,1459825117,1459825117
179,1459827106,1459827106
179,1459827118,1459827118
179,1459827405,1459827405
179,1459827528,1459827528
179,1459828553,1459828553
179,1459828717,1459828717
179,1459829004,1459829004
179,1459829250,1459829250
179,1459830562,1459830562
179,1459831341,1459831341
179,1459832299,1459832299
179,1459832341,1459832341
179,1459833432,1459833432
179,1459833603,1459833603
179,1459833637,1459833637
179,1459834105,1459834105
179,1459834273,1459834273
179,1459834457,1459834457
179,1459834539,1459834539
179,1459834949,1459834949
179,1459835617,1459835617
179,1459835827,1459835827
179,1459835953,1459835953
179,1459836056,1459836056
179,1459836625,1459836625
179,1459836667,1459836667
179,1459857835,1459857835
179,1459858013,1459858013
179,1459858155,1459858155
179,1459858313,1459858313
179,1459858507,1459858507
179,1459858675,1459858675
179,1459858844,1459858844
179,1459859011,1459859011
179,1459859137,1459859137
179,1459859305,1459859305
179,1459859473,1459859473
179,1459859631,1459859631
179,1459859767,1459859767
179,1459859893,1459859893
179,1459860481,1459860481
179,1459861804,1459861804
179,1459861937,1459861937
179,1459862091,1459862091
179,1459864428,1459864428
179,1459872288,1459872288
179,1459872367,1459872367
179,1459872661,1459872661
179,1459872787,1459872787
179,1459872955,1459872955
179,1459873165,1459873165
179,1459873291,1459873291
179,1459873459,1459873459
179,1459873543,1459873543
179,1459874089,1459874089
179,1459874257,1459874257
179,1459874425,1459874425
179,1459874635,1459874635
179,1459874803,1459874803
179,1459874929,1459874929
179,1459875097,1459875097
179,1459875265,1459875265
179,1459875475,1459875475
179,1459875601,1459875601
179,1459875811,1459875811
179,1459875937,1459875937
179,1459876105,1459876105
179,1459876273,1459876273
179,1459876467,1459876467
179,1459876648,1459876648
179,1459876777,1459876777
179,1459876945,1459876945
179,1459877113,1459877113
179,1459877281,1459877281
179,1459877449,1459877449
179,1459877617,1459877617
179,1459877827,1459877827
179,1459878205,1459878205
179,1459878373,1459878373
179,1459878583,1459878583
179,1459878751,1459878751
179,1459878793,1459878793
179,1459879087,1459879087
179,1459879255,1459879255
179,1459879433,1459879433
179,1459879591,1459879591
179,1459879759,1459879759
179,1459879917,1459879917
179,1459880053,1459880053
179,1459880977,1459880977
179,1459881145,1459881145
179,1459881271,1459881271
179,1459881439,1459881439
179,1459881649,1459881649
179,1459881776,1459881776
179,1459882699,1459882699
179,1459882867,1459882867
179,1459883035,1459883035
179,1459883077,1459883077
179,1459884085,1459884085
179,1459884212,1459884212
179,1459884379,1459884379
179,1459884559,1459884559
179,1459884715,1459884715
179,1459884799,1459884799
179,1459887529,1459887529
179,1459887739,1459887739
179,1459887907,1459887907
179,1459888033,1459888033
179,1459888243,1459888243
179,1459889251,1459889251
179,1459889419,1459889419
179,1459889587,1459889587
179,1459889713,1459889713
179,1459889923,1459889923
179,1459890091,1459890091
179,1459890259,1459890259
179,1459890427,1459890427
179,1459890595,1459890595
179,1459890763,1459890763
179,1459890931,1459890931
179,1459891141,1459891141
179,1459891309,1459891309
179,1459891477,1459891477
179,1459891645,1459891645
179,1459891771,1459891771
179,1459891981,1459891981
179,1459892150,1459892150
179,1459892317,1459892317
179,1459892485,1459892485
179,1459892653,1459892653
179,1459892821,1459892821
179,1459892989,1459892989
179,1459893157,1459893157
179,1459893367,1459893367
179,1459893535,1459893535
179,1459893661,1459893661
179,1459893745,1459893745
180,1459812994,1459812994
180,1459813034,1459813034
180,1459813067,1459813067
180,1459813240,1459813240
180,1459813241,1459813241
180,1459813318,1459813318
180,1459816652,1459816652
180,1459816653,1459816653
180,1459818395,1459818395
180,1459818414,1459818414
180,1459821062,1459821062
180,1459821064,1459821064
180,1459821846,1459821846
180,1459822550,1459822550
180,1459825102,1459825102
180,1459825146,1459825146
180,1459826246,1459826246
180,1459828578,1459828578
180,1459830232,1459830232
180,1459830255,1459830255
180,1459830260,1459830260
180,1459860214,1459860214
180,1459861637,1459861637
180,1459862528,1459862528
180,1459867048,1459867048
180,1459867099,1459867099
180,1459867295,1459867295
180,1459872527,1459872527
180,1459872601,1459872601
180,1459873136,1459873136
180,1459873163,1459873163
180,1459873435,1459873435
180,1459875621,1459875621
180,1459875627,1459875627
180,1459875776,1459875776
180,1459877007,1459877007
180,1459877017,1459877017
180,1459877408,1459877408
180,1459877431,1459877431
180,1459877649,1459877649
180,1459877650,1459877650
180,1459877657,1459877657
180,1459883050,1459883050
180,1459883226,1459883226
180,1459883270,1459883270
180,1459888770,1459888770
180,1459893346,1459893346
180,1459893522,1459893522
180,1459893610,1459893610
182,1459815611,1459815611
182,1459815806,1459815806
182,1459815971,1459815971
182,1459816138,1459816138
182,1459816286,1459816286
182,1459816450,1459816450
182,1459826456,1459826456
182,1459826546,1459826546
182,1459835816,1459835816
182,1459838651,1459838651
183,1459880071,1459880071
183,1459880247,1459880247
183,1459880423,1459880423
183,1459880618,1459880618
183,1459880819,1459880819
183,1459880951,1459880951
183,1459881127,1459881127
183,1459881303,1459881303
183,1459881435,1459881435
183,1459881655,1459881655
183,1459881831,1459881831
183,1459882051,1459882051
183,1459882139,1459882139
183,1459890455,1459890455
183,1459890587,1459890587
183,1459890763,1459890763
183,1459890939,1459890939
183,1459891140,1459891140
183,1459891298,1459891298
183,1459891467,1459891467
183,1459891643,1459891643
183,1459891951,1459891951
183,1459892084,1459892084
183,1459892501,1459892501
183,1459892611,1459892611
183,1459892838,1459892838
183,1459892963,1459892963
183,1459893183,1459893183
183,1459893359,1459893359
183,1459893535,1459893535
183,1459893667,1459893667
184,1459813566,1459813566
184,1459813776,1459813776
184,1459813860,1459813860
184,1459814070,1459814070
184,1459814154,1459814154
184,1459815624,1459815624
184,1459815792,1459815792
184,1459815960,1459815960
184,1459820580,1459820580
184,1459820748,1459820748
184,1459820890,1459820890
184,1459821042,1459821042
184,1459821210,1459821210
184,1459821336,1459821336
184,1459821504,1459821504
184,1459821714,1459821714
184,1459821882,1459821882
184,1459822050,1459822050
184,1459822218,1459822218
184,1459822260,1459822260
184,1459822722,1459822722
184,1459822890,1459822890
184,1459823100,1459823100
184,1459823268,1459823268
184,1459823436,1459823436
184,1459823646,1459823646
184,1459823814,1459823814
184,1459823982,1459823982
184,1459824150,1459824150
184,1459824276,1459824276
184,1459824444,1459824444
184,1459824612,1459824612
184,1459824780,1459824780
184,1459824948,1459824948
184,1459825074,1459825074
184,1459825200,1459825200
184,1459832648,1459832648
184,1459832802,1459832802
184,1459832970,1459832970
184,1459833138,1459833138
184,1459833306,1459833306
184,1459833432,1459833432
184,1459833600,1459833600
184,1459833731,1459833731
184,1459834608,1459834608
184,1459834776,1459834776
184,1459834944,1459834944
184,1459835028,1459835028
187,1459812769,1459812769
187,1459813933,1459813933
187,1459814086,1459814086
187,1459814295,1459814295
187,1459815117,1459815117
187,1459815157,1459815157
187,1459819398,1459819398
187,1459819572,1459819572
187,1459821902,1459821902
187,1459822028,1459822028
187,1459823249,1459823249
187,1459823421,1459823421
187,1459823507,1459823507
187,1459827916,1459827916
187,1459828048,1459828048
187,1459828092,1459828092
187,1459831630,1459831630
187,1459831798,1459831798
187,1459831966,1459831966
187,1459832134,1459832134
187,1459832260,1459832260
187,1459832470,1459832470
187,1459832554,1459832554
187,1459833352,1459833352
187,1459834260,1459834260
187,1459834431,1459834431
187,1459836905,1459836905
187,1459837491,1459837491
187,1459837611,1459837611
187,1459839526,1459839526
187,1459839694,1459839694
187,1459839986,1459839986
187,1459840182,1459840182
187,1459840346,1459840346
187,1459840469,1459840469
187,1459840756,1459840756
187,1459841128,1459841128
187,1459841548,1459841548
187,1459841656,1459841656
187,1459841875,1459841875
187,1459842464,1459842464
187,1459844111,1459844111
187,1459844607,1459844607
187,1459845683,1459845683
187,1459845833,1459845833
187,1459846060,1459846060
187,1459873136,1459873136
187,1459873426,1459873426
187,1459875642,1459875642
187,1459875728,1459875728
187,1459876248,1459876248
187,1459876641,1459876641
187,1459876770,1459876770
187,1459881292,1459881292
187,1459881421,1459881421
187,1459889579,1459889579
187,1459890846,1459890846
187,1459893837,1459893837
187,1459894013,1459894013
187,1459894057,1459894057
188,1459813389,1459813389
188,1459813576,1459813576
188,1459813744,1459813744
188,1459813912,1459813912
188,1459814294,1459814294
188,1459814380,1459814380
188,1459816055,1459816055
188,1459816227,1459816227
188,1459816612,1459816612
188,1459816788,1459816788
188,1459818897,1459818897
188,1459818979,1459818979
188,1459820662,1459820662
188,1459821187,1459821187
188,1459821269,1459821269
188,1459821515,1459821515
188,1459821705,1459821705
188,1459821908,1459821908
188,1459822548,1459822548
188,1459823083,1459823083
188,1459824061,1459824061
188,1459824166,1459824166
188,1459824963,1459824963
188,1459825095,1459825095
188,1459829248,1459829248
188,1459829412,1459829412
188,1459829622,1459829622
188,1459829790,1459829790
188,1459829916,1459829916
188,1459830000,1459830000
188,1459833943,1459833943
188,1459833987,1459833987
188,1459835124,1459835124
188,1459835214,1459835214
188,1459840466,1459840466
188,1459865959,1459865959
188,1459866139,1459866139
188,1459866319,1459866319
188,1459866499,1459866499
188,1459866634,1459866634
188,1459866814,1459866814
188,1459866904,1459866904
188,1459868881,1459868881
188,1459869053,1459869053
188,1459869183,1459869183
188,1459870825,1459870825
188,1459870962,1459870962
188,1459875608,1459875608
188,1459875784,1459875784
188,1459875959,1459875959
188,1459876760,1459876760
188,1459876932,1459876932
188,1459882333,1459882333
188,1459882538,1459882538
188,1459883406,1459883406
188,1459883460,1459883460
188,1459884459,1459884459
188,1459887518,1459887518
188,1459888054,1459888054
188,1459888098,1459888098
188,1459892278,1459892278
188,1459892442,1459892442
188,1459893690,1459893690
188,1459893816,1459893816
189,1459812361,1459812361
189,1459812402,1459812402
189,1459821539,1459821539
189,1459821705,1459821705
189,1459821810,1459821810
189,1459834065,1459834065
189,1459834074,1459834074
189,1459864389,1459864389
189,1459864440,1459864440
189,1459864650,1459864650
190,1459812344,1459812344
190,1459830411,1459830411
190,1459830495,1459830495
190,1459831539,1459831539
190,1459831811,1459831811
190,1459831861,1459831861
190,1459832714,1459832714
190,1459836290,1459836290
190,1459836482,1459836482
190,1459836611,1459836611
190,1459836826,1459836826
190,1459836955,1459836955
190,1459839498,1459839498
190,1459839874,1459839874
190,1459841152,1459841152
190,1459841405,1459841405
190,1459864650,1459864650
190,1459864810,1459864810
190,1459864970,1459864970
190,1459865130,1459865130
190,1459865290,1459865290
190,1459865410,1459865410
190,1459885909,1459885909
190,1459886124,1459886124
190,1459886764,1459886764
190,1459886896,1459886896
190,1459886940,1459886940
190,1459888042,1459888042
190,1459888206,1459888206
190,1459888335,1459888335
190,1459889355,1459889355
190,1459890077,1459890077
190,1459890151,1459890151
190,1459895350,1459895350
190,1459897014,1459897014
190,1459897100,1459897100
191,1459813773,1459813773
191,1459816626,1459816626
191,1459816766,1459816766
191,1459819562,1459819562
191,1459819734,1459819734
191,1459819777,1459819777
191,1459824634,1459824634
191,1459824678,1459824678
191,1459833621,1459833621
191,1459833696,1459833696
191,1459834234,1459834234
191,1459874263,1459874263
191,1459874386,1459874386
191,1459885901,1459885901
192,1459810840,1459810840
192,1459811060,1459811060
192,1459811245,1459811245
192,1459811368,1459811368
192,1459811559,1459811559
192,1459811631,1459811631
192,1459812005,1459812005
192,1459812173,1459812173
192,1459813766,1459813766
192,1459819497,1459819497
192,1459820087,1459820087
192,1459822602,1459822602
192,1459823440,1459823440
192,1459825462,1459825462
192,1459825623,1459825623
192,1459826373,1459826373
192,1459827165,1459827165
192,1459829189,1459829189
192,1459832049,1459832049
192,1459832495,1459832495
192,1459832533,1459832533
192,1459834953,1459834953
192,1459834997,1459834997
192,1459884037,1459884037
192,1459886270,1459886270
192,1459886527,1459886527
192,1459894767,1459894767
192,1459896823,1459896823
192,1459897006,1459897006
192,1459897175,1459897175
194,1459811191,1459811191
194,1459817023,1459817023
194,1459817601,1459817601
194,1459817629,1459817629
194,1459817822,1459817822
194,1459817854,1459817854
194,1459818012,1459818012
194,1459818626,1459818626
194,1459818709,1459818709
194,1459818889,1459818889
194,1459824694,1459824694
194,1459824784,1459824784
194,1459824964,1459824964
194,1459825054,1459825054
194,1459825279,1459825279
194,1459825369,1459825369
194,1459826811,1459826811
194,1459826899,1459826899
194,1459827981,1459827981
194,1459828069,1459828069
194,1459828114,1459828114
194,1459828263,1459828263
194,1459828401,1459828401
194,1459874814,1459874814
194,1459874869,1459874869
194,1459878720,1459878720
194,1459878956,1459878956
194,1459879009,1459879009
194,1459879556,1459879556
194,1459880582,1459880582
194,1459880584,1459880584
194,1459883345,1459883345
194,1459883347,1459883347
194,1459885542,1459885542
194,1459885555,1459885555
194,1459885727,1459885727
194,1459885942,1459885942
194,1459890912,1459890912
194,1459890951,1459890951
194,1459891035,1459891035
195,1459818609,1459818609
195,1459818679,1459818679
195,1459845705,1459845705
195,1459845871,1459845871
195,1459846003,1459846003
195,1459846223,1459846223
195,1459846355,1459846355
195,1459846487,1459846487
195,1459846969,1459846969
195,1459847015,1459847015
195,1459847191,1459847191
195,1459847367,1459847367
195,1459847543,1459847543
195,1459847675,1459847675
195,1459847851,1459847851
195,1459848027,1459848027
195,1459848071,1459848071
195,1459853328,1459853328
195,1459853351,1459853351
195,1459876749,1459876749
195,1459876759,1459876759
195,1459876935,1459876935
195,1459876979,1459876979
196,1459830968,1459830968
196,1459831046,1459831046
196,1459831254,1459831254
196,1459831299,1459831299
196,1459831463,1459831463
196,1459831586,1459831586
196,1459868419,1459868419
196,1459868486,1459868486
196,1459868691,1459868691
196,1459868896,1459868896
196,1459869060,1459869060
196,1459869224,1459869224
196,1459869388,1459869388
196,1459869593,1459869593
196,1459869757,1459869757
196,1459869962,1459869962
196,1459870085,1459870085
196,1459889629,1459889629
196,1459889737,1459889737
198,1459832162,1459832162
198,1459832263,1459832263
198,1459876088,1459876088
198,1459876111,1459876111
198,1459876199,1459876199
200,1459811769,1459811769
200,1459811859,1459811859
200,1459812022,1459812022
200,1459812103,1459812103
200,1459812189,1459812189
200,1459812301,1459812301
200,1459812304,1459812304
200,1459812927,1459812927
200,1459812933,1459812933
200,1459814114,1459814114
200,1459814170,1459814170
200,1459817956,1459817956
200,1459817966,1459817966
200,1459824302,1459824302
200,1459824410,1459824410
200,1459824647,1459824647
200,1459824770,1459824770
200,1459824905,1459824905
200,1459828145,1459828145
200,1459828190,1459828190
200,1459828235,1459828235
200,1459828461,1459828461
200,1459828577,1459828577
200,1459828600,1459828600
200,1459828732,1459828732
200,1459828859,1459828859
200,1459828899,1459828899
200,1459828996,1459828996
200,1459829040,1459829040
200,1459829128,1459829128
200,1459829397,1459829397
200,1459829430,1459829430
200,1459829709,1459829709
200,1459829716,1459829716
200,1459861164,1459861164
200,1459861178,1459861178
200,1459867867,1459867867
200,1459868008,1459868008
200,1459868046,1459868046
200,1459868059,1459868059
200,1459869204,1459869204
200,1459869230,1459869230
200,1459869419,1459869419
200,1459869545,1459869545
200,1459869756,1459869756
200,1459869770,1459869770
200,1459869815,1459869815
200,1459870111,1459870111
200,1459870265,1459870265
200,1459871317,1459871317
200,1459871331,1459871331
200,1459871390,1459871390
200,1459871551,1459871551
200,1459871615,1459871615
200,1459871795,1459871795
200,1459871930,1459871930
200,1459872110,1459872110
200,1459872306,1459872306
200,1459872425,1459872425
200,1459872650,1459872650
200,1459872695,1459872695
200,1459872873,1459872873
200,1459872965,1459872965
200,1459873168,1459873168
200,1459873310,1459873310
200,1459873370,1459873370
200,1459873497,1459873497
200,1459873595,1459873595
200,1459873775,1459873775
200,1459873865,1459873865
200,1459874045,1459874045
200,1459874341,1459874341
200,1459874405,1459874405
200,1459876171,1459876171
200,1459876295,1459876295
200,1459876430,1459876430
200,1459876610,1459876610
200,1459876977,1459876977
200,1459877105,1459877105
200,1459877285,1459877285
200,1459877434,1459877434
200,1459877645,1459877645
200,1459877735,1459877735
200,1459877901,1459877901
200,1459878020,1459878020
200,1459878140,1459878140
200,1459878331,1459878331
200,1459878410,1459878410
200,1459879384,1459879384
200,1459879439,1459879439
200,1459879562,1459879562
200,1459879668,1459879668
200,1459879735,1459879735
200,1459879903,1459879903
200,1459880029,1459880029
200,1459880346,1459880346
200,1459880363,1459880363
200,1459880362,1459880413
200,1459880623,1459880623
200,1459880791,1459880791
200,1459880959,1459880959
200,1459881155,1459881155
200,1459881300,1459881300
200,1459881463,1459881463
200,1459881793,1459881793
200,1459881804,1459881804
200,1459882050,1459882050
200,1459882051,1459882051
200,1459882059,1459882059
200,1459886823,1459886823
200,1459886915,1459886915
200,1459887103,1459887103
200,1459887140,1459887140
200,1459887273,1459887273
200,1459887410,1459887410
200,1459887455,1459887455
200,1459887694,1459887694
200,1459887704,1459887704
200,1459887905,1459887905
200,1459887995,1459887995
200,1459888175,1459888175
200,1459889791,1459889791
200,1459889930,1459889930
200,1459890020,1459890020
201,1459812628,1459812628
201,1459812667,1459812667
201,1459813352,1459813352
201,1459813375,1459813375
201,1459821222,1459821222
201,1459831245,1459831245
201,1459831251,1459831251
201,1459843244,1459843244
201,1459843306,1459843306
201,1459843398,1459843398
201,1459871415,1459871415
201,1459877059,1459877059
201,1459877087,1459877087
201,1459893461,1459893461
201,1459893516,1459893516
201,1459897092,1459897092
201,1459897151,1459897151
201,1459897194,1459897194
202,1459825281,1459825281
202,1459825437,1459825437
202,1459825775,1459825775
202,1459871797,1459871797
202,1459871899,1459871899
202,1459872281,1459872281
202,1459872369,1459872369
202,1459872589,1459872589
202,1459873161,1459873161
202,1459873205,1459873205
204,1459862253,1459862253
204,1459865087,1459865087
204,1459867997,1459867997
205,1459813751,1459813751
205,1459814192,1459814192
205,1459814611,1459814611
205,1459816245,1459816245
205,1459817492,1459817492
205,1459818697,1459818697
205,1459819225,1459819225
205,1459819401,1459819401
205,1459819577,1459819577
205,1459819753,1459819753
205,1459819929,1459819929
205,1459820105,1459820105
205,1459820193,1459820193
205,1459820369,1459820369
205,1459821864,1459821864
205,1459825349,1459825349
205,1459827106,1459827106
205,1459827153,1459827153
205,1459828137,1459828137
205,1459829695,1459829695
205,1459829938,1459829938
205,1459829967,1459829967
205,1459830805,1459830805
205,1459831572,1459831572
205,1459844118,1459844118
