index,time1,time2
340,1464897596,1464897656
340,1464897654,1464897714
340,1464898818,1464898878
340,1464899889,1464899949
340,1464900110,1464900170
340,1464900266,1464900326
340,1464900481,1464900541
340,1464900782,1464900842
340,1464918877,1464918937
340,1464918986,1464919046
340,1464920286,1464920346
340,1464927017,1464927077
340,1464927090,1464927150
340,1464927198,1464927258
340,1464928951,1464929011
340,1464929505,1464929565
340,1464929550,1464929610
340,1464930219,1464930279
340,1464934095,1464934155
340,1464934230,1464934290
340,1464934455,1464934515
340,1464934590,1464934650
340,1464934770,1464934830
340,1464934995,1464935055
340,1464935175,1464935235
340,1464935310,1464935370
340,1464935490,1464935550
340,1464935670,1464935730
340,1464935850,1464935910
340,1464936030,1464936090
342,1464893773,1464893833
342,1464901650,1464901710
342,1464904933,1464904993
342,1464905126,1464905186
342,1464905249,1464905309
342,1464905413,1464905473
342,1464905578,1464905638
342,1464905741,1464905801
342,1464905946,1464906006
342,1464906110,1464906170
342,1464906274,1464906334
342,1464906479,1464906539
342,1464906643,1464906703
342,1464906807,1464906867
342,1464907012,1464907072
342,1464907135,1464907195
342,1464907340,1464907400
342,1464907382,1464907442
342,1464907545,1464907605
342,1464907709,1464907769
342,1464907832,1464907892
342,1464908042,1464908102
342,1464908128,1464908188
342,1464908561,1464908621
342,1464908700,1464908760
342,1464908788,1464908848
342,1464909944,1464910004
342,1464910064,1464910124
342,1464911076,1464911136
342,1464911120,1464911180
342,1464915265,1464915325
342,1464916176,1464916236
342,1464921278,1464921338
342,1464926327,1464926387
342,1464926487,1464926547
342,1464926647,1464926707
342,1464926828,1464926888
342,1464926916,1464926976
342,1464928686,1464928746
342,1464928852,1464928912
342,1464929010,1464929070
342,1464929072,1464929132
342,1464929600,1464929660
342,1464930480,1464930540
342,1464930744,1464930804
342,1464930788,1464930848
342,1464938137,1464938197
342,1464939362,1464939422
342,1464940346,1464940406
342,1464940468,1464940528
342,1464940890,1464940950
342,1464941628,1464941688
342,1464941716,1464941776
344,1464890392,1464890452
344,1464890648,1464890708
344,1464891817,1464891877
344,1464891857,1464891917
344,1464893648,1464893708
344,1464893735,1464893795
344,1464894198,1464894258
344,1464894231,1464894291
344,1464895404,1464895464
344,1464895416,1464895476
344,1464895701,1464895761
344,1464896259,1464896319
344,1464896444,1464896504
344,1464897782,1464897842
344,1464897876,1464897936
344,1464898276,1464898336
344,1464898287,1464898347
344,1464898926,1464898986
344,1464899304,1464899364
344,1464899433,1464899493
344,1464899562,1464899622
344,1464899924,1464899984
344,1464899969,1464900029
344,1464906272,1464906332
344,1464906490,1464906550
344,1464906612,1464906672
344,1464907857,1464907917
344,1464907938,1464907998
344,1464908192,1464908252
344,1464908368,1464908428
344,1464911716,1464911776
344,1464915755,1464915815
344,1464915911,1464915971
344,1464918355,1464918415
344,1464918473,1464918533
344,1464919898,1464919958
344,1464924284,1464924344
344,1464924440,1464924500
344,1464924659,1464924719
344,1464924811,1464924871
344,1464924961,1464925021
344,1464925112,1464925172
344,1464925162,1464925222
344,1464925774,1464925834
344,1464929349,1464929409
344,1464929496,1464929556
344,1464929694,1464929754
344,1464929813,1464929873
344,1464929976,1464930036
344,1464930148,1464930208
344,1464931770,1464931830
344,1464937701,1464937761
344,1464937842,1464937902
344,1464937876,1464937936
344,1464939138,1464939198
344,1464943861,1464943921
351,1464888771,1464888831
351,1464888774,1464888834
351,1464888942,1464889002
351,1464889229,1464889289
351,1464889691,1464889751
351,1464889782,1464889842
351,1464889950,1464890010
351,1464890034,1464890094
351,1464896016,1464896076
351,1464896082,1464896142
351,1464896124,1464896184
351,1464897922,1464897982
351,1464897930,1464897990
351,1464897972,1464898032
351,1464898143,1464898203
351,1464898308,1464898368
351,1464898434,1464898494
351,1464898560,1464898620
351,1464899025,1464899085
351,1464899106,1464899166
351,1464903503,1464903563
351,1464903558,1464903618
351,1464903684,1464903744
351,1464903810,1464903870
351,1464904335,1464904395
351,1464904437,1464904497
351,1464904601,1464904661
351,1464904683,1464904743
351,1464906446,1464906506
351,1464906485,1464906545
351,1464906614,1464906674
351,1464906829,1464906889
351,1464907001,1464907061
351,1464907130,1464907190
351,1464907661,1464907721
351,1464907775,1464907835
351,1464907917,1464907977
351,1464908006,1464908066
351,1464907990,1464908050
351,1464908825,1464908885
351,1464908881,1464908941
351,1464909026,1464909086
351,1464909992,1464910052
351,1464910032,1464910092
351,1464910156,1464910216
351,1464911834,1464911894
351,1464911916,1464911976
351,1464913111,1464913171
351,1464913134,1464913194
351,1464913591,1464913651
351,1464913638,1464913698
351,1464913806,1464913866
351,1464913974,1464914034
351,1464914863,1464914923
351,1464914898,1464914958
351,1464915024,1464915084
353,1464886994,1464887054
353,1464887173,1464887233
353,1464887280,1464887340
353,1464887627,1464887687
353,1464893870,1464893930
353,1464894022,1464894082
353,1464894144,1464894204
353,1464894342,1464894402
353,1464894422,1464894482
353,1464897600,1464897660
353,1464897793,1464897853
353,1464897916,1464897976
353,1464898121,1464898181
353,1464898309,1464898369
353,1464898456,1464898516
353,1464898505,1464898565
353,1464898767,1464898827
353,1464898951,1464899011
353,1464899118,1464899178
353,1464899269,1464899329
353,1464899419,1464899479
353,1464899616,1464899676
353,1464899647,1464899707
353,1464899824,1464899884
353,1464901108,1464901168
353,1464901175,1464901235
353,1464901819,1464901879
353,1464901877,1464901937
353,1464901986,1464902046
353,1464902328,1464902388
353,1464902413,1464902473
353,1464902693,1464902753
353,1464903227,1464903287
353,1464903668,1464903728
353,1464904371,1464904431
353,1464904372,1464904432
353,1464905235,1464905295
353,1464905275,1464905335
353,1464905410,1464905470
353,1464906224,1464906284
353,1464906467,1464906527
353,1464907026,1464907086
353,1464907162,1464907222
353,1464907826,1464907886
353,1464908022,1464908082
353,1464908110,1464908170
353,1464909251,1464909311
353,1464909386,1464909446
353,1464909454,1464909514
353,1464909937,1464909997
353,1464909941,1464910001
353,1464909942,1464910002
353,1464910739,1464910799
353,1464910875,1464910935
353,1464910876,1464910936
353,1464911306,1464911366
353,1464911484,1464911544
353,1464912095,1464912155
353,1464912245,1464912305
353,1464912355,1464912415
353,1464912439,1464912499
353,1464912897,1464912957
353,1464912946,1464913006
353,1464913248,1464913308
353,1464913325,1464913385
353,1464913479,1464913539
353,1464915813,1464915873
353,1464918015,1464918075
353,1464918023,1464918083
353,1464919311,1464919371
353,1464922462,1464922522
353,1464923212,1464923272
353,1464923538,1464923598
353,1464923568,1464923628
353,1464927119,1464927179
353,1464928616,1464928676
353,1464928783,1464928843
353,1464930388,1464930448
353,1464930400,1464930460
353,1464931672,1464931732
353,1464932019,1464932079
353,1464934616,1464934676
353,1464934767,1464934827
353,1464934967,1464935027
353,1464935168,1464935228
353,1464935318,1464935378
353,1464935368,1464935428
353,1464938166,1464938226
353,1464939511,1464939571
355,1464876966,1464877026
355,1464878696,1464878756
355,1464878765,1464878825
355,1464879924,1464879984
355,1464880092,1464880152
355,1464880260,1464880320
355,1464880428,1464880488
355,1464880596,1464880656
355,1464880764,1464880824
355,1464880890,1464880950
355,1464881497,1464881557
355,1464882126,1464882186
355,1464882331,1464882391
355,1464882499,1464882559
355,1464882675,1464882735
355,1464882851,1464882911
355,1464883452,1464883512
355,1464897598,1464897658
355,1464897748,1464897808
355,1464898316,1464898376
355,1464898451,1464898511
355,1464898631,1464898691
355,1464898676,1464898736
355,1464898946,1464899006
355,1464899144,1464899204
355,1464899305,1464899365
355,1464899453,1464899513
355,1464899579,1464899639
355,1464899774,1464899834
355,1464899890,1464899950
355,1464900082,1464900142
355,1464900297,1464900357
355,1464900469,1464900529
355,1464900578,1464900638
355,1464901195,1464901255
355,1464903890,1464903950
355,1464904070,1464904130
355,1464904576,1464904636
355,1464921068,1464921128
355,1464921233,1464921293
355,1464921396,1464921456
355,1464921601,1464921661
355,1464921765,1464921825
355,1464921970,1464922030
355,1464922111,1464922171
355,1464922328,1464922388
355,1464922342,1464922402
355,1464923764,1464923824
355,1464925304,1464925364
355,1464925486,1464925546
355,1464925605,1464925665
355,1464926827,1464926887
355,1464927003,1464927063
355,1464928668,1464928728
355,1464928828,1464928888
355,1464929028,1464929088
355,1464930753,1464930813
355,1464930858,1464930918
356,1464872579,1464872639
356,1464872714,1464872774
356,1464872894,1464872954
356,1464872984,1464873044
356,1464879026,1464879086
356,1464879196,1464879256
356,1464879419,1464879479
356,1464888088,1464888148
356,1464888284,1464888344
356,1464888419,1464888479
356,1464888599,1464888659
356,1464888779,1464888839
356,1464888959,1464889019
356,1464889139,1464889199
356,1464889319,1464889379
356,1464889499,1464889559
356,1464889634,1464889694
356,1464889808,1464889868
356,1464889980,1464890040
356,1464890023,1464890083
356,1464890309,1464890369
356,1464890489,1464890549
356,1464890624,1464890684
356,1464890804,1464890864
356,1464890849,1464890909
356,1464891810,1464891870
356,1464891822,1464891882
356,1464891823,1464891883
356,1464892366,1464892426
356,1464893440,1464893500
356,1464893679,1464893739
356,1464893821,1464893881
356,1464894032,1464894092
356,1464894146,1464894206
356,1464894333,1464894393
356,1464894466,1464894526
356,1464894684,1464894744
356,1464894890,1464894950
356,1464895037,1464895097
356,1464895247,1464895307
356,1464895317,1464895377
356,1464895770,1464895830
356,1464895906,1464895966
356,1464896092,1464896152
356,1464896093,1464896153
356,1464897181,1464897241
356,1464897929,1464897989
356,1464898064,1464898124
356,1464898223,1464898283
356,1464898432,1464898492
356,1464898433,1464898493
356,1464898864,1464898924
356,1464899602,1464899662
356,1464899760,1464899820
356,1464899919,1464899979
356,1464900087,1464900147
356,1464900279,1464900339
356,1464900482,1464900542
356,1464900644,1464900704
356,1464900790,1464900850
356,1464900878,1464900938
356,1464901098,1464901158
356,1464901274,1464901334
356,1464901450,1464901510
356,1464902552,1464902612
356,1464902728,1464902788
356,1464902904,1464902964
356,1464903013,1464903073
356,1464903650,1464903710
356,1464903902,1464903962
356,1464904090,1464904150
356,1464904210,1464904270
356,1464904451,1464904511
356,1464904610,1464904670
356,1464904770,1464904830
356,1464904935,1464904995
356,1464905125,1464905185
356,1464905260,1464905320
356,1464905430,1464905490
356,1464905585,1464905645
356,1464905787,1464905847
356,1464905930,1464905990
356,1464906115,1464906175
356,1464906290,1464906350
356,1464906490,1464906550
356,1464906650,1464906710
356,1464906803,1464906863
356,1464906975,1464907035
356,1464907147,1464907207
356,1464907319,1464907379
356,1464907362,1464907422
356,1464907491,1464907551
356,1464907853,1464907913
356,1464908010,1464908070
356,1464908194,1464908254
356,1464908370,1464908430
356,1464908562,1464908622
356,1464908713,1464908773
356,1464908889,1464908949
356,1464909065,1464909125
356,1464909256,1464909316
356,1464909402,1464909462
356,1464909594,1464909654
356,1464909784,1464909844
356,1464909945,1464910005
356,1464910092,1464910152
356,1464910268,1464910328
356,1464910444,1464910504
356,1464910620,1464910680
356,1464910752,1464910812
356,1464910928,1464910988
356,1464911104,1464911164
356,1464911280,1464911340
356,1464911412,1464911472
356,1464911588,1464911648
356,1464911792,1464911852
356,1464911940,1464912000
356,1464912131,1464912191
356,1464912253,1464912313
356,1464912424,1464912484
356,1464912556,1464912616
356,1464912732,1464912792
356,1464912908,1464912968
356,1464913084,1464913144
356,1464913216,1464913276
356,1464913436,1464913496
356,1464913612,1464913672
356,1464913832,1464913892
356,1464913964,1464914024
356,1464914184,1464914244
356,1464914360,1464914420
356,1464914492,1464914552
356,1464914712,1464914772
356,1464914921,1464914981
356,1464915101,1464915161
356,1464915250,1464915310
356,1464915438,1464915498
356,1464915602,1464915662
356,1464915780,1464915840
356,1464915912,1464915972
356,1464916279,1464916339
356,1464916427,1464916487
356,1464916515,1464916575
356,1464917615,1464917675
356,1464917817,1464917877
356,1464917976,1464918036
356,1464918204,1464918264
356,1464918391,1464918451
356,1464918528,1464918588
356,1464918691,1464918751
356,1464918858,1464918918
356,1464919026,1464919086
356,1464919194,1464919254
356,1464919362,1464919422
356,1464919530,1464919590
356,1464919698,1464919758
356,1464919874,1464919934
356,1464920029,1464920089
356,1464920041,1464920101
356,1464920369,1464920429
356,1464920562,1464920622
356,1464921264,1464921324
356,1464921341,1464921401
356,1464921965,1464922025
356,1464922085,1464922145
356,1464922224,1464922284
356,1464922554,1464922614
356,1464923627,1464923687
356,1464923853,1464923913
356,1464924004,1464924064
356,1464924175,1464924235
356,1464924463,1464924523
356,1464924593,1464924653
356,1464924803,1464924863
356,1464924963,1464925023
356,1464925132,1464925192
356,1464925263,1464925323
356,1464925414,1464925474
356,1464925588,1464925648
356,1464925712,1464925772
356,1464925955,1464926015
356,1464925998,1464926058
356,1464926487,1464926547
356,1464926641,1464926701
356,1464926833,1464926893
356,1464926834,1464926894
356,1464927134,1464927194
356,1464927135,1464927195
356,1464928109,1464928169
356,1464928348,1464928408
356,1464928817,1464928877
356,1464929008,1464929068
356,1464929066,1464929126
356,1464929333,1464929393
356,1464929376,1464929436
356,1464929677,1464929737
356,1464929707,1464929767
356,1464930191,1464930251
356,1464930208,1464930268
356,1464931174,1464931234
356,1464931413,1464931473
356,1464931593,1464931653
356,1464931757,1464931817
356,1464931898,1464931958
356,1464932081,1464932141
356,1464932237,1464932297
356,1464932400,1464932460
356,1464932523,1464932583
356,1464932524,1464932584
356,1464933377,1464933437
356,1464934592,1464934652
356,1464934792,1464934852
356,1464934992,1464935052
356,1464935157,1464935217
356,1464935335,1464935395
356,1464935472,1464935532
356,1464935668,1464935728
356,1464935862,1464935922
356,1464936058,1464936118
356,1464936235,1464936295
356,1464936392,1464936452
356,1464936555,1464936615
356,1464936737,1464936797
356,1464936857,1464936917
356,1464937698,1464937758
356,1464937764,1464937824
356,1464937985,1464938045
356,1464938177,1464938237
356,1464938310,1464938370
356,1464938509,1464938569
356,1464938603,1464938663
356,1464938843,1464938903
356,1464938980,1464939040
356,1464939124,1464939184
356,1464939313,1464939373
356,1464939436,1464939496
356,1464939672,1464939732
356,1464939821,1464939881
356,1464939983,1464940043
356,1464940113,1464940173
356,1464940351,1464940411
356,1464940372,1464940432
356,1464940673,1464940733
356,1464940849,1464940909
356,1464940996,1464941056
356,1464941048,1464941108
356,1464941244,1464941304
356,1464941561,1464941621
356,1464941667,1464941727
356,1464942075,1464942135
356,1464945402,1464945462
356,1464945570,1464945630
356,1464945738,1464945798
356,1464945906,1464945966
356,1464946074,1464946134
356,1464946242,1464946302
356,1464946410,1464946470
356,1464946536,1464946596
356,1464946704,1464946764
356,1464946872,1464946932
356,1464946998,1464947058
356,1464947166,1464947226
356,1464947334,1464947394
356,1464947502,1464947562
356,1464947628,1464947688
358,1464875919,1464875979
358,1464877841,1464877901
358,1464878056,1464878116
358,1464878185,1464878245
358,1464878357,1464878417
358,1464878529,1464878589
358,1464878701,1464878761
358,1464878830,1464878890
358,1464879046,1464879106
358,1464879175,1464879235
358,1464897254,1464897314
358,1464897416,1464897476
358,1464897495,1464897555
358,1464899906,1464899966
358,1464900109,1464900169
358,1464900139,1464900199
358,1464900360,1464900420
358,1464901850,1464901910
358,1464902897,1464902957
358,1464903385,1464903445
358,1464903531,1464903591
358,1464904452,1464904512
358,1464904532,1464904592
358,1464905086,1464905146
358,1464907685,1464907745
358,1464907744,1464907804
358,1464908379,1464908439
358,1464908396,1464908456
358,1464909170,1464909230
358,1464909383,1464909443
358,1464909427,1464909487
358,1464909784,1464909844
358,1464909825,1464909885
358,1464910742,1464910802
358,1464911004,1464911064
358,1464912749,1464912809
358,1464912917,1464912977
358,1464912969,1464913029
358,1464913249,1464913309
358,1464913405,1464913465
358,1464920574,1464920634
358,1464921267,1464921327
358,1464921329,1464921389
358,1464921519,1464921579
358,1464932585,1464932645
358,1464932629,1464932689
358,1464934031,1464934091
362,1464873048,1464873108
362,1464873130,1464873190
362,1464873544,1464873604
362,1464877331,1464877391
362,1464877473,1464877533
362,1464877517,1464877577
362,1464877845,1464877905
362,1464877968,1464878028
362,1464882519,1464882579
362,1464882683,1464882743
362,1464882724,1464882784
362,1464883380,1464883440
362,1464883421,1464883481
362,1464883667,1464883727
362,1464894203,1464894263
362,1464896469,1464896529
362,1464897770,1464897830
362,1464897930,1464897990
362,1464901454,1464901514
362,1464901639,1464901699
362,1464901824,1464901884
362,1464901988,1464902048
362,1464902152,1464902212
362,1464902357,1464902417
362,1464902521,1464902581
362,1464902644,1464902704
362,1464903239,1464903299
362,1464903300,1464903360
362,1464912406,1464912466
362,1464912592,1464912652
362,1464912750,1464912810
362,1464912922,1464912982
362,1464913008,1464913068
362,1464926978,1464927038
362,1464928732,1464928792
362,1464929004,1464929064
362,1464929171,1464929231
362,1464929341,1464929401
362,1464929477,1464929537
362,1464929692,1464929752
362,1464929821,1464929881
362,1464929993,1464930053
362,1464930122,1464930182
362,1464930246,1464930306
362,1464954904,1464954964
372,1464880881,1464880941
372,1464880966,1464881026
372,1464881052,1464881112
372,1464881224,1464881284
372,1464882782,1464882842
372,1464882815,1464882875
372,1464883342,1464883402
372,1464883383,1464883443
372,1464883547,1464883607
372,1464884261,1464884321
372,1464884536,1464884596
372,1464884572,1464884632
372,1464884777,1464884837
372,1464884859,1464884919
372,1464885024,1464885084
372,1464885105,1464885165
372,1464887785,1464887845
372,1464887803,1464887863
372,1464887978,1464888038
372,1464888061,1464888121
372,1464888104,1464888164
372,1464888498,1464888558
372,1464888534,1464888594
372,1464889060,1464889120
372,1464889093,1464889153
372,1464890108,1464890168
372,1464890125,1464890185
372,1464890168,1464890228
372,1464890352,1464890412
372,1464890383,1464890443
372,1464892225,1464892285
372,1464892275,1464892335
372,1464892430,1464892490
372,1464892447,1464892507
372,1464892647,1464892707
372,1464892844,1464892904
372,1464892983,1464893043
372,1464893193,1464893253
372,1464893267,1464893327
372,1464893483,1464893543
372,1464893492,1464893552
372,1464893537,1464893597
372,1464894107,1464894167
372,1464894167,1464894227
372,1464894212,1464894272
372,1464895997,1464896057
372,1464896112,1464896172
372,1464896284,1464896344
372,1464896456,1464896516
372,1464896626,1464896686
372,1464896780,1464896840
372,1464896843,1464896903
372,1464897508,1464897568
372,1464897600,1464897660
372,1464897789,1464897849
372,1464897918,1464897978
372,1464898064,1464898124
372,1464898560,1464898620
372,1464898608,1464898668
372,1464898767,1464898827
372,1464898935,1464898995
372,1464898977,1464899037
372,1464899143,1464899203
372,1464899298,1464899358
372,1464899424,1464899484
372,1464899592,1464899652
372,1464899826,1464899886
372,1464899925,1464899985
372,1464900025,1464900085
372,1464900373,1464900433
372,1464900412,1464900472
372,1464900638,1464900698
372,1464900670,1464900730
372,1464901568,1464901628
372,1464901616,1464901676
372,1464904212,1464904272
372,1464904259,1464904319
372,1464904332,1464904392
372,1464904489,1464904549
372,1464904495,1464904555
372,1464905435,1464905495
372,1464905484,1464905544
372,1464907245,1464907305
372,1464907316,1464907376
372,1464907657,1464907717
372,1464907701,1464907761
372,1464910908,1464910968
372,1464910935,1464910995
372,1464911014,1464911074
372,1464913101,1464913161
372,1464913250,1464913310
372,1464913422,1464913482
372,1464913637,1464913697
372,1464913766,1464913826
372,1464915281,1464915341
372,1464915387,1464915447
372,1464915597,1464915657
372,1464915615,1464915675
372,1464917570,1464917630
372,1464917655,1464917715
372,1464917823,1464917883
372,1464917949,1464918009
372,1464921136,1464921196
372,1464921183,1464921243
372,1464921698,1464921758
372,1464921771,1464921831
372,1464921974,1464922034
372,1464922108,1464922168
372,1464922151,1464922211
372,1464925872,1464925932
372,1464925978,1464926038
372,1464926186,1464926246
372,1464926279,1464926339
372,1464926859,1464926919
372,1464927010,1464927070
372,1464930030,1464930090
372,1464930113,1464930173
372,1464930753,1464930813
372,1464930785,1464930845
372,1464930933,1464930993
372,1464931079,1464931139
372,1464931181,1464931241
372,1464933824,1464933884
372,1464933951,1464934011
372,1464934105,1464934165
372,1464934277,1464934337
372,1464934287,1464934347
372,1464934516,1464934576
372,1464934539,1464934599
372,1464934702,1464934762
372,1464934733,1464934793
372,1464934885,1464934945
372,1464934901,1464934961
372,1464936521,1464936581
372,1464936539,1464936599
372,1464936683,1464936743
372,1464936749,1464936809
372,1464939472,1464939532
372,1464939521,1464939581
372,1464939648,1464939708
372,1464939731,1464939791
372,1464945755,1464945815
372,1464945821,1464945881
374,1464883854,1464883914
374,1464888601,1464888661
374,1464889002,1464889062
374,1464889632,1464889692
374,1464889976,1464890036
374,1464890129,1464890189
374,1464890261,1464890321
374,1464890481,1464890541
374,1464890643,1464890703
374,1464890984,1464891044
374,1464891361,1464891421
374,1464891493,1464891553
374,1464891625,1464891685
374,1464892021,1464892081
374,1464892065,1464892125
374,1464895155,1464895215
374,1464902339,1464902399
374,1464902544,1464902604
374,1464902708,1464902768
374,1464902831,1464902891
374,1464903020,1464903080
374,1464903241,1464903301
374,1464903323,1464903383
374,1464903714,1464903774
374,1464903901,1464903961
374,1464904098,1464904158
374,1464904244,1464904304
374,1464904438,1464904498
374,1464904896,1464904956
374,1464905129,1464905189
374,1464905264,1464905324
374,1464905354,1464905414
374,1464905783,1464905843
374,1464905947,1464906007
374,1464906070,1464906130
374,1464906234,1464906294
374,1464906470,1464906530
374,1464906644,1464906704
374,1464906808,1464906868
374,1464906853,1464906913
374,1464907154,1464907214
374,1464907338,1464907398
374,1464907379,1464907439
374,1464907514,1464907574
374,1464907694,1464907754
374,1464907829,1464907889
374,1464908038,1464908098
374,1464908179,1464908239
374,1464908366,1464908426
374,1464908530,1464908590
374,1464908694,1464908754
374,1464908899,1464908959
374,1464909186,1464909246
374,1464909788,1464909848
374,1464909924,1464909984
374,1464909986,1464910046
374,1464910773,1464910833
374,1464910889,1464910949
374,1464911114,1464911174
374,1464911277,1464911337
374,1464911386,1464911446
374,1464911769,1464911829
374,1464911916,1464911976
374,1464912104,1464912164
374,1464912284,1464912344
374,1464912419,1464912479
374,1464912599,1464912659
374,1464912644,1464912704
374,1464912914,1464912974
374,1464913004,1464913064
374,1464913229,1464913289
374,1464913454,1464913514
374,1464913745,1464913805
374,1464913920,1464913980
374,1464914914,1464914974
374,1464915098,1464915158
374,1464915240,1464915300
374,1464915434,1464915494
374,1464915554,1464915614
374,1464915971,1464916031
374,1464916120,1464916180
374,1464916273,1464916333
374,1464916449,1464916509
374,1464916505,1464916565
374,1464916742,1464916802
374,1464917073,1464917133
374,1464917339,1464917399
374,1464917373,1464917433
374,1464917654,1464917714
374,1464917684,1464917744
374,1464918522,1464918582
374,1464918652,1464918712
374,1464918831,1464918891
374,1464919004,1464919064
374,1464919304,1464919364
374,1464919484,1464919544
374,1464920401,1464920461
374,1464920530,1464920590
374,1464920745,1464920805
374,1464920874,1464920934
374,1464921265,1464921325
374,1464921433,1464921493
374,1464921605,1464921665
374,1464921949,1464922009
374,1464922133,1464922193
374,1464922336,1464922396
374,1464922450,1464922510
374,1464922637,1464922697
374,1464922820,1464922880
374,1464922938,1464922998
374,1464923067,1464923127
374,1464923325,1464923385
374,1464923515,1464923575
374,1464923675,1464923735
374,1464923863,1464923923
374,1464924013,1464924073
374,1464924185,1464924245
374,1464924228,1464924288
374,1464925118,1464925178
374,1464925303,1464925363
374,1464925475,1464925535
374,1464925647,1464925707
374,1464925776,1464925836
374,1464925948,1464926008
374,1464925991,1464926051
374,1464926763,1464926823
374,1464928036,1464928096
374,1464928662,1464928722
374,1464930737,1464930797
374,1464930807,1464930867
374,1464931065,1464931125
374,1464931237,1464931297
374,1464931409,1464931469
374,1464931581,1464931641
374,1464931710,1464931770
374,1464932583,1464932643
374,1464932766,1464932826
374,1464932895,1464932955
374,1464933135,1464933195
374,1464933255,1464933315
375,1464877615,1464877675
375,1464881790,1464881850
375,1464881958,1464882018
375,1464882126,1464882186
375,1464882252,1464882312
375,1464883913,1464883973
375,1464883928,1464883988
375,1464884981,1464885041
375,1464885260,1464885320
375,1464891007,1464891067
375,1464891089,1464891149
375,1464891282,1464891342
375,1464896595,1464896655
375,1464897180,1464897240
375,1464902710,1464902770
375,1464902882,1464902942
375,1464903054,1464903114
375,1464903229,1464903289
375,1464903364,1464903424
375,1464903544,1464903604
375,1464903692,1464903752
375,1464903738,1464903798
375,1464904219,1464904279
375,1464904611,1464904671
375,1464904743,1464904803
375,1464905291,1464905351
375,1464905557,1464905617
375,1464905754,1464905814
375,1464905836,1464905896
375,1464906022,1464906082
375,1464906475,1464906535
375,1464906635,1464906695
375,1464906795,1464906855
375,1464906915,1464906975
375,1464907781,1464907841
375,1464908294,1464908354
375,1464908895,1464908955
375,1464908937,1464908997
375,1464909589,1464909649
375,1464909753,1464909813
375,1464910532,1464910592
375,1464911147,1464911207
375,1464912546,1464912606
375,1464915602,1464915662
375,1464915766,1464915826
375,1464915971,1464916031
375,1464916094,1464916154
375,1464916258,1464916318
375,1464919048,1464919108
375,1464919080,1464919140
375,1464919326,1464919386
375,1464919703,1464919763
375,1464919784,1464919844
375,1464920400,1464920460
375,1464920532,1464920592
375,1464927142,1464927202
375,1464927226,1464927286
375,1464927470,1464927530
375,1464927826,1464927886
375,1464928347,1464928407
375,1464928435,1464928495
375,1464928789,1464928849
375,1464928912,1464928972
375,1464929843,1464929903
375,1464929870,1464929930
375,1464930326,1464930386
375,1464934558,1464934618
375,1464934791,1464934851
375,1464934971,1464935031
375,1464935131,1464935191
376,1464885955,1464886015
376,1464886123,1464886183
376,1464886333,1464886393
376,1464886417,1464886477
376,1464886987,1464887047
376,1464887155,1464887215
376,1464887281,1464887341
376,1464889974,1464890034
376,1464890134,1464890194
376,1464890334,1464890394
376,1464890734,1464890794
376,1464891014,1464891074
376,1464891494,1464891554
376,1464891654,1464891714
376,1464891821,1464891881
376,1464891894,1464891954
376,1464892254,1464892314
376,1464893344,1464893404
376,1464893524,1464893584
376,1464893569,1464893629
376,1464894156,1464894216
376,1464900292,1464900352
376,1464900491,1464900551
376,1464900617,1464900677
376,1464900701,1464900761
376,1464903558,1464903618
376,1464903629,1464903689
376,1464906112,1464906172
376,1464906226,1464906286
376,1464908562,1464908622
376,1464908705,1464908765
376,1464909388,1464909448
376,1464909604,1464909664
376,1464909780,1464909840
376,1464909912,1464909972
376,1464910044,1464910104
376,1464910136,1464910196
376,1464910447,1464910507
376,1464910616,1464910676
376,1464910748,1464910808
376,1464911100,1464911160
376,1464913060,1464913120
376,1464913308,1464913368
376,1464914157,1464914217
376,1464914372,1464914432
376,1464914492,1464914552
376,1464916278,1464916338
376,1464916454,1464916514
376,1464918630,1464918690
376,1464918822,1464918882
376,1464932588,1464932648
376,1464932607,1464932667
376,1464933072,1464933132
376,1464934284,1464934344
376,1464934462,1464934522
376,1464936400,1464936460
380,1464878972,1464879032
380,1464882635,1464882695
380,1464884412,1464884472
380,1464884580,1464884640
380,1464884761,1464884821
380,1464884916,1464884976
380,1464885084,1464885144
380,1464885252,1464885312
380,1464886324,1464886384
380,1464886369,1464886429
380,1464889503,1464889563
380,1464889517,1464889577
380,1464891157,1464891217
380,1464891239,1464891299
380,1464891944,1464892004
380,1464896207,1464896267
380,1464896696,1464896756
380,1464900478,1464900538
380,1464900642,1464900702
380,1464900765,1464900825
380,1464900929,1464900989
380,1464901093,1464901153
380,1464901216,1464901276
380,1464902217,1464902277
380,1464904438,1464904498
380,1464904606,1464904666
380,1464904774,1464904834
380,1464904942,1464905002
380,1464905110,1464905170
380,1464905236,1464905296
380,1464909355,1464909415
380,1464911793,1464911853
380,1464911928,1464911988
380,1464914872,1464914932
380,1464920923,1464920983
380,1464921055,1464921115
380,1464921231,1464921291
380,1464921407,1464921467
380,1464921583,1464921643
380,1464922317,1464922377
380,1464922489,1464922549
380,1464922661,1464922721
380,1464922833,1464922893
380,1464922962,1464923022
380,1464923134,1464923194
380,1464923306,1464923366
380,1464923478,1464923538
380,1464924008,1464924068
380,1464924166,1464924226
380,1464924338,1464924398
380,1464924467,1464924527
380,1464924639,1464924699
380,1464924682,1464924742
380,1464925961,1464926021
380,1464926166,1464926226
380,1464926289,1464926349
380,1464931923,1464931983
380,1464932063,1464932123
